AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
11689,8,8528,2016,1109,0,19631,8496,8,8,8.00,36,0,13.8642ns,-,-,-,-,26,-,-,-100,Cyber,array=LOGIC,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=1,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
29951,2,26319,1404,2194,0,51714,22656,2,2,2.00,34,0,13.9153ns,-,-,-,-,9,-,-,0,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=0,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=all;0
14599,9,9380,2208,2930,14,27410,11246,9,9,9.00,67,0,15.6727ns,-,-,-,-,35,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,array=LOGIC,array=REG,array=REG,unroll_times=0,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
23772,8,20343,2316,1085,0,38277,17113,8,8,8.00,28,0,12.5862ns,-,-,-,-,26,-,-,50,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=4,folding=1,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=4;50
42219,4,38097,1626,2449,0,71416,32274,4,4,4.00,47,0,15.009ns,-,-,-,-,19,-,-,100,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=unroll_times=4;100
17797,6,14566,2082,1119,0,29132,12622,6,6,6.00,30,0,20.2312ns,-,-,-,-,17,-,-,-50,Cyber,array=LOGIC,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=4;LOOP_5=unroll_times=4;-50
27012,5,21425,2154,3315,0,50328,21933,5,5,5.00,118,-,14.2256ns,-,-,-,-,21,-,-,-50,Cyber,array=RAM,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-50
13813,6,10275,2364,1144,0,22898,10058,6,6,6.00,30,0,12.7662ns,-,-,-,-,17,-,-,0,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=4,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;0
18034,8,10142,2562,5148,0,37918,14570,8,8,8.00,182,-,15.123ns,-,-,-,-,26,-,-,-100,Cyber,array=REG,array=REG,array=RAM,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
15509,17,9955,1506,3803,0,32175,12972,17,17,17.00,245,-,14.467ns,-,-,-,-,50,-,-,-100,Cyber,array=LOGIC,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=0,folding=0,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=unroll_times=4;-100
24545,9,22029,1134,1276,0,41960,18295,11,11,11.00,106,-,12.9663ns,-,-,-,-,18,-,-,0,Cyber,array=LOGIC,array=REG,array=EXPAND+array_index=const,array=RAM,array=RAM,unroll_times=all,folding=1,folding=1,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=1;0
17928,13,8591,2592,6479,0,40285,14948,13,13,13.00,266,0,14.1823ns,-,-,-,-,87,-,-,-100,Cyber,array=LOGIC,array=REG,array=LOGIC,array=REG,array=EXPAND+array_index=const,folding=1,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;-100
23768,6,19396,2166,2147,0,41139,17946,6,6,6.00,59,0,14.321ns,-,-,-,-,17,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=unroll_times=4;0
18188,8,13135,2832,2167,14,31804,13402,8,8,8.00,40,0,12.5124ns,-,-,-,-,23,-,-,-100,Cyber,array=REG,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=0,folding=1,folding=1,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=all;-100
19959,9,14379,2454,3021,0,36894,15138,10,10,10.00,105,-,12.4827ns,-,-,-,-,17,-,-,-100,Cyber,array=LOGIC,array=RAM,array=EXPAND+array_index=const,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=all;-100
21619,12,12185,2688,6447,14,46117,17840,13,13,13.00,285,-,14.6316ns,-,-,-,-,35,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,array=RAM,array=EXPAND+array_index=const,array=REG,unroll_times=0,folding=1,folding=1,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
12425,11,8885,2226,1226,14,21253,9158,12,12,12.00,74,-,14.0012ns,-,-,-,-,37,-,-,-100,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=REG,unroll_times=0,unroll_times=2,folding=1,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=2;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
14177,17,9824,1482,2730,0,28054,11537,18,18,18.00,141,-,14.3301ns,-,-,-,-,51,-,-,-100,Cyber,array=REG,array=RAM,array=EXPAND+array_index=const,array=REG,array=RAM,unroll_times=all,folding=1,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
19256,3,15181,1962,2084,0,33795,14335,3,3,3.00,29,-,13.8068ns,-,-,-,-,17,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,array=RAM,array=REG,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;0
15559,17,9955,1518,3821,0,32342,13073,18,18,18.00,265,-,14.467ns,-,-,-,-,44,-,-,-100,Cyber,array=LOGIC,array=REG,array=REG,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=0,folding=1,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
17913,8,14710,1854,1317,0,29971,12761,8,8,8.00,32,-,12.2172ns,-,-,-,-,33,-,-,0,Cyber,array=REG,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,unroll_times=4,folding=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;0
15890,6,10855,2376,2601,0,29472,12492,6,6,6.00,58,0,13.9637ns,-,-,-,-,17,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=all,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;0
13333,7,9847,2202,1253,0,22210,9618,7,7,7.00,31,0,12.8412ns,-,-,-,-,25,-,-,0,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,unroll_times=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;0
15179,9,9918,2244,2949,0,28598,11469,9,9,9.00,68,-,15.7197ns,-,-,-,-,27,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=4;LOOP_5=folding=0;-100
13798,8,10275,2370,1119,0,22772,10015,8,8,8.00,34,0,12.7662ns,-,-,-,-,26,-,-,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=4,folding=1,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=4;0
19388,13,8962,2028,8015,0,46311,16722,13,13,13.00,383,0,12.8506ns,-,-,-,-,35,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=1,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=4;LOOP_5=unroll_times=4;-100
16918,16,14516,1476,846,0,28212,12189,17,17,17.00,80,-,17.8645ns,-,-,-,-,43,-,-,0,Cyber,array=RAM,array=REG,array=LOGIC,array=RAM,array=RAM,unroll_times=all,folding=1,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;0
12368,16,9164,1698,1448,0,21912,9277,16,16,16.00,58,-,14.9625ns,-,-,-,-,36,-,-,-100,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=RAM,unroll_times=all,unroll_times=4,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
15842,17,10300,1518,3761,0,32860,13272,18,18,18.00,263,-,13.117ns,-,-,-,-,44,-,-,-100,Cyber,array=REG,array=RAM,array=REG,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=0,folding=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
17929,7,14800,2082,1014,0,29235,12745,7,7,7.00,33,0,20.2262ns,-,-,-,-,25,-,-,-50,Cyber,array=LOGIC,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=0,folding=0,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=unroll_times=4;LOOP_5=unroll_times=4;-50
27295,4,22046,1632,3533,0,50397,21169,4,4,4.00,84,0,12.9156ns,-,-,-,-,18,-,-,0,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;0
14525,7,9719,2010,2743,0,27209,11172,7,7,7.00,53,-,14.5227ns,-,-,-,-,25,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,array=RAM,array=REG,array=REG,unroll_times=all,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
19023,14,15910,1800,1249,0,33381,14652,15,15,15.00,64,-,11.8824ns,-,-,-,-,30,-,-,0,Cyber,array=LOGIC,array=RAM,array=RAM,array=RAM,array=RAM,unroll_times=0,folding=1,folding=1,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=all;0
26333,10,24046,1530,686,0,43378,19050,12,12,12.00,71,-,12.5239ns,-,-,-,-,28,-,-,50,Cyber,array=RAM,array=REG,array=RAM,array=REG,array=RAM,folding=1,folding=1,folding=1,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=4;50
16944,9,12146,2460,2274,0,31058,13271,9,9,9.00,64,-,14.5942ns,-,-,-,-,21,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
23827,6,20769,1872,1141,14,39857,17655,6,6,6.00,31,0,14.6804ns,-,-,-,-,24,-,-,-50,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=0,folding=0,unroll_times=0,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=unroll_times=all;-50
14527,9,9719,2022,2730,0,27459,11326,9,9,9.00,56,-,14.6027ns,-,-,-,-,34,-,-,-100,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=REG,array=REG,unroll_times=all,folding=1,folding=1,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=unroll_times=4;-100
32787,8,29250,2172,1319,14,52546,23482,8,8,8.00,32,0,12.1714ns,-,-,-,-,23,-,-,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=LOGIC,array=REG,array=REG,folding=0,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;100
15127,7,9445,1806,3780,0,30560,12034,7,7,7.00,96,0,12.6936ns,-,-,-,-,28,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,folding=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;-100
18693,10,10265,2634,5606,0,39629,15078,10,10,10.00,188,-,15.113ns,-,-,-,-,35,-,-,-100,Cyber,array=RAM,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,folding=1,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
12305,14,8906,2196,1126,14,20798,8945,14,14,14.00,63,-,12.2872ns,-,-,-,-,44,-,-,-100,Cyber,array=REG,array=REG,array=LOGIC,array=RAM,array=REG,folding=1,folding=1,unroll_times=2,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
11559,16,8995,1476,1009,0,19807,8566,17,17,17.00,79,-,13.6995ns,-,-,-,-,43,-,-,-100,Cyber,array=REG,array=REG,array=REG,array=REG,array=RAM,unroll_times=all,folding=1,folding=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
15702,15,11925,1848,1829,0,28344,12260,15,15,15.00,100,-,13.0292ns,-,-,-,-,41,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,array=RAM,array=REG,array=RAM,unroll_times=all,unroll_times=4,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;0
30193,2,27675,1188,1299,0,49892,22296,2,2,2.00,31,0,13.3081ns,-,-,-,-,9,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=unroll_times=all;0
12105,9,8879,2034,1133,0,20638,8923,10,10,10.00,59,-,13.9962ns,-,-,-,-,27,-,-,-100,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=REG,unroll_times=all,unroll_times=2,folding=1,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=4;-100
14518,7,9824,2010,2612,0,27745,11330,7,7,7.00,72,-,14.3389ns,-,-,-,-,25,-,-,-100,Cyber,array=RAM,array=REG,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=all,folding=0,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
14507,10,10067,1998,2369,0,27171,11314,10,10,10.00,73,-,15.9066ns,-,-,-,-,36,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;-100
22944,4,20686,1632,608,0,36486,16047,4,4,4.00,18,0,11.4086ns,-,-,-,-,18,-,-,100,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;100
