AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
478,7,253,254,188,7,1958,807,8,8,8.00,30,-,27.1601ns,-,-,-,-,33,488,17,0,Cyber,array=RAM,array=RAM,array=RAM,array=REG,array=REG,folding=1,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;0
516,9,208,200,266,9,2037,884,10,10,10.00,33,-,25.855ns,-,-,-,-,24,256,24,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=1,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;0
1001,6,650,193,324,6,3028,1383,6,6,6.00,21,-,30.285ns,-,-,-,-,31,248,24,0,Cyber,array=REG,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=REG,folding=1,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;0
403,5,327,193,60,5,1286,851,5,5,5.00,11,0,25.855ns,-,-,-,-,23,128,26,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=REG,folding=0,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
1370,7,813,200,525,7,4132,1703,7,7,7.00,25,-,27.19ns,-,-,-,-,32,248,24,50,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=REG,array=REG,folding=1,folding=1,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;50
1457,6,574,197,848,6,5128,1768,6,6,6.00,29,0,30.5883ns,-,-,-,-,24,128,24,0,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=0,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;0
473,8,286,260,167,8,1620,772,8,8,8.00,12,-,27.4283ns,-,-,-,-,44,128,18,0,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,array=RAM,unroll_times=0,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;0
458,7,216,196,222,7,1775,782,7,7,7.00,13,0,25.855ns,-,-,-,-,32,128,24,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=REG,folding=1,unroll_times=0,folding=1,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=1;0
439,8,294,200,107,8,1558,916,9,9,9.00,30,-,26.5383ns,-,-,-,-,41,368,25,100,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=REG,folding=1,folding=1,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;100
664,11,332,318,288,11,2588,1153,12,12,12.00,33,-,30.09ns,-,-,-,-,35,376,20,50,Cyber,array=RAM,array=LOGIC,array=REG,array=RAM,array=REG,folding=1,folding=1,folding=1,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=4;50
506,8,253,269,198,8,1996,844,10,10,10.00,47,-,23.5701ns,-,-,-,-,42,376,17,-50,Cyber,array=LOGIC,array=RAM,array=REG,array=RAM,array=RAM,folding=1,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;-50
439,7,253,200,168,7,1596,760,7,7,7.00,11,-,25.86ns,-,-,-,-,32,256,24,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=REG,folding=0,folding=0,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;50
503,8,216,254,246,8,1933,761,9,9,9.00,33,-,30.23ns,-,-,-,-,41,368,16,0,Cyber,array=RAM,array=RAM,array=LOGIC,array=REG,array=REG,folding=1,folding=1,unroll_times=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;0
1245,6,798,199,402,6,3651,1613,7,7,7.00,39,-,25.855ns,-,-,-,-,25,248,25,50,Cyber,array=REG,array=EXPAND+array_index=const,array=RAM,array=REG,array=REG,unroll_times=0,folding=1,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;50
429,7,294,197,116,7,1421,819,7,7,7.00,12,0,27.9083ns,-,-,-,-,32,128,25,50,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,array=REG,folding=0,folding=1,folding=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;50
508,12,259,216,220,12,2120,970,12,12,12.00,17,-,30.06ns,-,-,-,-,60,496,25,50,Cyber,array=REG,array=RAM,array=RAM,array=RAM,array=REG,folding=1,folding=1,unroll_times=2,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=folding=0;50
1384,13,1225,278,128,13,3484,1914,13,13,13.00,18,-,26.13ns,-,-,-,-,32,256,29,100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=RAM,array=REG,folding=1,unroll_times=all,unroll_times=2,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=unroll_times=4;100
651,7,253,286,376,7,2762,1027,7,7,7.00,15,-,30.3683ns,-,-,-,-,27,248,17,0,Cyber,array=REG,array=LOGIC,array=RAM,array=REG,array=REG,folding=0,folding=0,unroll_times=4,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=folding=0;LOOP_5=folding=0;0
1382,10,479,597,866,10,5876,1801,10,10,10.00,27,-,32.5ns,-,-,-,-,39,248,10,-100,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=REG,array=REG,unroll_times=0,unroll_times=all,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;-100
429,7,253,196,160,7,1611,802,7,7,7.00,9,-,25.855ns,-,-,-,-,32,368,24,50,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=REG,folding=0,folding=1,unroll_times=0,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=folding=1;50
3758,8,836,374,2808,8,15575,3387,8,8,8.00,106,0,42.935ns,-,-,-,-,40,0,16,-50,Cyber,array=RAM,array=LOGIC,array=RAM,array=RAM,array=EXPAND+array_index=const,folding=1,unroll_times=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;-50
457,8,296,200,123,8,1627,830,9,9,9.00,30,-,25.855ns,-,-,-,-,37,256,25,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=REG,unroll_times=0,unroll_times=2,folding=0,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=folding=1;50
422,7,290,196,115,7,1466,799,7,7,7.00,10,-,25.855ns,-,-,-,-,32,248,25,100,Cyber,array=REG,array=RAM,array=REG,array=REG,array=REG,folding=1,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;100
482,9,216,272,244,9,1940,865,9,9,9.00,13,-,25.855ns,-,-,-,-,41,248,17,-50,Cyber,array=REG,array=RAM,array=LOGIC,array=REG,array=REG,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;-50
1597,10,454,527,1107,10,6523,1897,10,10,10.00,26,0,32.87ns,-,-,-,-,24,128,14,-100,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=0,unroll_times=0,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=all;LOOP_5=unroll_times=0;-100
519,6,216,238,283,6,2012,840,6,6,6.00,14,-,27.4283ns,-,-,-,-,31,248,17,0,Cyber,array=REG,array=LOGIC,array=RAM,array=REG,array=REG,folding=0,unroll_times=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;0
475,7,216,197,240,7,1817,765,7,7,7.00,12,0,25.855ns,-,-,-,-,32,128,24,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=REG,unroll_times=0,folding=0,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;0
615,10,364,262,225,10,2359,1089,10,10,10.00,16,-,28.77ns,-,-,-,-,33,488,27,50,Cyber,array=RAM,array=RAM,array=RAM,array=REG,array=REG,folding=1,folding=0,folding=0,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=4;LOOP_5=folding=0;50
614,10,364,261,224,10,2350,1120,10,10,10.00,16,-,26.51ns,-,-,-,-,33,488,27,50,Cyber,array=RAM,array=RAM,array=RAM,array=REG,array=REG,folding=1,folding=0,unroll_times=4,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=folding=0;LOOP_5=folding=0;50
530,7,253,249,225,7,1913,858,9,9,9.00,45,-,26.07ns,-,-,-,-,34,256,18,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=RAM,folding=1,folding=1,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;0
632,12,405,244,166,12,2046,1070,14,14,14.00,49,-,25.855ns,-,-,-,-,44,256,28,100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=RAM,array=RAM,folding=1,folding=0,folding=1,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=4;LOOP_5=folding=0;100
1466,9,457,203,937,9,5255,1709,10,10,10.00,63,-,28.895ns,-,-,-,-,46,128,24,0,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=REG,array=RAM,folding=0,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;0
585,7,239,270,330,7,2518,1042,7,7,7.00,9,-,28.7ns,-,-,-,-,36,376,18,-50,Cyber,array=REG,array=RAM,array=LOGIC,array=RAM,array=RAM,folding=0,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;-50
429,7,253,197,157,7,1744,816,7,7,7.00,12,-,28.08ns,-,-,-,-,32,376,25,50,Cyber,array=REG,array=LOGIC,array=RAM,array=RAM,array=REG,folding=0,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;50
402,9,319,197,63,9,1316,782,9,9,9.00,11,-,27.0183ns,-,-,-,-,23,128,26,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=RAM,unroll_times=all,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
473,8,286,260,167,8,1620,772,8,8,8.00,12,-,27.4283ns,-,-,-,-,44,128,18,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=RAM,unroll_times=0,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;0
1320,11,602,502,687,11,4825,1808,11,11,11.00,20,-,27.89ns,-,-,-,-,43,256,16,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=REG,unroll_times=0,unroll_times=all,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;0
1349,11,602,482,702,11,4975,1863,12,12,12.00,34,-,28.895ns,-,-,-,-,37,248,17,-50,Cyber,array=REG,array=LOGIC,array=RAM,array=REG,array=REG,unroll_times=0,unroll_times=all,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;-50
592,10,332,236,236,10,2079,994,10,10,10.00,14,-,30.1749ns,-,-,-,-,44,248,26,50,Cyber,array=REG,array=RAM,array=LOGIC,array=REG,array=REG,folding=0,folding=1,folding=0,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=unroll_times=4;50
1224,9,691,290,500,9,3993,1691,9,9,9.00,24,-,31.175ns,-,-,-,-,25,248,24,0,Cyber,array=LOGIC,array=RAM,array=REG,array=EXPAND+array_index=const,array=REG,folding=1,folding=0,unroll_times=4,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=folding=0;LOOP_5=folding=0;0
460,8,249,204,176,8,1662,767,9,9,9.00,27,-,26.07ns,-,-,-,-,38,248,24,50,Cyber,array=REG,array=LOGIC,array=RAM,array=REG,array=RAM,folding=0,folding=0,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;50
454,10,253,203,161,10,1589,803,11,11,11.00,30,-,26.5383ns,-,-,-,-,54,128,25,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=REG,array=RAM,folding=0,folding=1,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
509,7,290,268,166,7,1834,862,9,9,9.00,46,-,28.29ns,-,-,-,-,34,376,18,0,Cyber,array=REG,array=LOGIC,array=RAM,array=RAM,array=RAM,folding=1,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
515,7,290,268,172,7,1794,843,9,9,9.00,46,-,28.29ns,-,-,-,-,34,256,18,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=RAM,folding=1,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
1387,7,498,273,787,7,4878,1617,10,10,10.00,95,-,33.25ns,-,-,-,-,35,128,17,0,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=REG,array=RAM,folding=1,folding=1,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
1412,7,982,199,403,7,3860,1717,7,7,7.00,20,-,32.44ns,-,-,-,-,36,128,25,50,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,array=RAM,folding=0,folding=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
485,9,253,269,173,9,1817,823,11,11,11.00,50,-,28.86ns,-,-,-,-,50,256,17,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=RAM,folding=1,unroll_times=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
1333,12,805,251,493,12,3951,1634,12,12,12.00,23,-,29.6883ns,-,-,-,-,46,128,26,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,array=RAM,folding=0,folding=0,folding=0,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=4;LOOP_5=folding=0;50
1065,9,521,254,510,9,3584,1324,9,9,9.00,25,-,34.405ns,-,-,-,-,52,128,17,0,Cyber,array=REG,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,array=RAM,folding=0,unroll_times=0,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;0
436,7,253,201,163,7,1714,769,7,7,7.00,13,-,25.855ns,-,-,-,-,32,256,25,50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=RAM,array=REG,folding=1,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;50
581,12,247,261,307,12,2494,1003,12,12,12.00,15,-,28.08ns,-,-,-,-,35,248,17,0,Cyber,array=REG,array=RAM,array=LOGIC,array=REG,array=RAM,unroll_times=all,unroll_times=2,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;0
