AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
451,6,290,199,126,6,1507,920,7,7,7.00,29,-,30.28ns,-,-,-,-,25,248,26,100,Cyber,array=RAM,array=REG,array=LOGIC,array=LOGIC,array=REG,unroll_times=0,folding=1,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;100
1564,17,392,527,1114,17,5336,1698,18,18,18.00,41,-,39.7925ns,-,-,-,-,42,248,15,-100,Cyber,array=RAM,array=LOGIC,array=REG,array=RAM,array=RAM,folding=0,folding=1,unroll_times=2,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=unroll_times=all;-100
2428,6,1689,214,706,6,4977,2458,6,6,6.00,27,0,28.8007ns,-,-,-,-,23,128,28,100,Cyber,array=REG,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=REG,unroll_times=0,unroll_times=2,unroll_times=2,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=2;LOOP_3=unroll_times=2;LOOP_4=unroll_times=2;LOOP_5=folding=0;100
519,6,253,200,231,6,1788,854,7,7,7.00,29,-,30.28ns,-,-,-,-,25,248,25,100,Cyber,array=REG,array=REG,array=RAM,array=LOGIC,array=REG,folding=0,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
497,11,326,181,140,11,1518,853,11,11,11.00,20,0,28.8007ns,-,-,-,-,35,128,27,100,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=0,unroll_times=2,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=folding=1;100
1443,12,448,306,925,12,4402,1372,13,13,13.00,58,-,36.465ns,-,-,-,-,41,256,12,0,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=RAM,unroll_times=all,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;0
459,7,290,203,131,7,1579,780,8,8,8.00,31,-,28.8007ns,-,-,-,-,33,368,26,100,Cyber,array=RAM,array=REG,array=RAM,array=LOGIC,array=REG,folding=1,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
504,7,216,242,267,7,1803,808,7,7,7.00,14,0,29.48ns,-,-,-,-,25,128,19,-50,Cyber,array=REG,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=1,unroll_times=0,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=unroll_times=0;-50
675,8,372,220,281,8,2068,1060,8,8,8.00,14,0,31.0681ns,-,-,-,-,28,128,28,100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=1,unroll_times=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;100
1360,12,485,260,821,12,4059,1409,12,12,12.00,42,-,33.44ns,-,-,-,-,47,128,18,0,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=RAM,unroll_times=all,folding=0,unroll_times=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;0
1350,14,413,486,883,14,4519,1475,14,14,14.00,40,0,36.09ns,-,-,-,-,49,128,15,-100,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=all;-100
446,7,216,196,210,7,1692,804,7,7,7.00,13,-,28.8007ns,-,-,-,-,32,368,25,0,Cyber,array=RAM,array=REG,array=RAM,array=REG,array=REG,unroll_times=0,folding=0,folding=1,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=1;0
1514,10,1177,282,292,10,3728,1929,11,11,11.00,35,-,32.1761ns,-,-,-,-,24,368,25,100,Cyber,array=RAM,array=RAM,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=1,folding=1,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=unroll_times=all;LOOP_5=unroll_times=4;100
719,8,409,220,286,8,2150,1123,8,8,8.00,16,0,29.0106ns,-,-,-,-,24,128,29,100,Cyber,array=REG,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=1,folding=1,unroll_times=2,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=unroll_times=2;LOOP_5=unroll_times=4;100
442,6,290,198,134,6,1431,747,6,6,6.00,12,0,30.15ns,-,-,-,-,24,128,26,100,Cyber,array=REG,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
657,13,161,311,457,13,2297,790,13,13,13.00,26,-,26.5416ns,-,-,-,-,48,376,11,-100,Cyber,array=RAM,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=0,folding=1,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=folding=0;-100
714,8,334,234,340,8,2236,1085,9,9,9.00,32,-,30.0428ns,-,-,-,-,29,248,27,50,Cyber,array=LOGIC,array=RAM,array=REG,array=LOGIC,array=REG,folding=0,unroll_times=4,folding=1,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=0;50
2307,6,1615,196,658,6,4746,2236,6,6,6.00,28,-,28.8007ns,-,-,-,-,27,248,26,100,Cyber,array=RAM,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=REG,folding=0,folding=0,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;100
513,7,216,245,259,7,1934,866,8,8,8.00,31,-,30.42ns,-,-,-,-,26,368,19,-50,Cyber,array=RAM,array=LOGIC,array=RAM,array=LOGIC,array=REG,folding=0,folding=1,unroll_times=0,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=unroll_times=0;-50
650,10,208,245,397,10,2430,1019,11,11,11.00,35,-,28.8007ns,-,-,-,-,25,368,19,-50,Cyber,array=RAM,array=LOGIC,array=RAM,array=LOGIC,array=REG,unroll_times=all,folding=1,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;-50
616,8,249,299,325,8,2110,869,9,9,9.00,34,-,31.0607ns,-,-,-,-,31,248,13,-100,Cyber,array=RAM,array=LOGIC,array=REG,array=REG,array=REG,folding=0,folding=1,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;-100
641,8,219,252,395,8,2191,860,8,8,8.00,19,-,31.08ns,-,-,-,-,36,248,18,-50,Cyber,array=REG,array=RAM,array=REG,array=LOGIC,array=REG,folding=0,folding=1,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;-50
3145,9,783,311,2249,9,9333,2698,10,10,10.00,104,-,35.915ns,-,-,-,-,34,256,19,-50,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=RAM,array=REG,folding=1,unroll_times=2,folding=0,unroll_times=2,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=1;-50
1290,7,649,370,617,7,4091,1780,7,7,7.00,17,0,29.6107ns,-,-,-,-,18,128,24,0,Cyber,array=REG,array=RAM,array=LOGIC,array=REG,array=REG,folding=1,folding=0,unroll_times=all,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=all;LOOP_4=folding=0;LOOP_5=folding=0;0
2547,13,604,305,1850,13,7865,2305,13,13,13.00,80,-,31.8775ns,-,-,-,-,43,248,18,-50,Cyber,array=EXPAND+array_index=const,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=REG,folding=0,folding=1,unroll_times=4,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=unroll_times=4;LOOP_4=unroll_times=0;LOOP_5=folding=0;-50
3974,4,3004,272,942,4,7881,3677,4,4,4.00,24,0,29.8ns,-,-,-,-,21,0,23,100,Cyber,array=REG,array=LOGIC,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=2,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=unroll_times=0;100
614,10,211,223,373,10,2017,852,10,10,10.00,20,0,28.8007ns,-,-,-,-,27,128,19,-50,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=REG,unroll_times=all,folding=0,unroll_times=2,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=folding=0;-50
1492,7,1031,196,433,7,3656,1767,7,7,7.00,21,0,28.8007ns,-,-,-,-,32,128,25,100,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=LOGIC,array=REG,folding=0,folding=0,folding=1,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=0;100
2019,8,1409,197,573,8,4494,2120,8,8,8.00,29,0,28.8007ns,-,-,-,-,29,128,25,100,Cyber,array=REG,array=LOGIC,array=REG,array=EXPAND+array_index=const,array=REG,folding=0,folding=0,folding=1,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=2;100
1756,10,1109,181,608,10,4086,1847,10,10,10.00,29,0,28.8007ns,-,-,-,-,31,128,25,100,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=EXPAND+array_index=const,array=LOGIC,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;100
609,9,182,296,393,9,1971,672,9,9,9.00,25,0,29.6107ns,-,-,-,-,40,128,11,-100,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=REG,folding=1,folding=0,unroll_times=2,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=folding=0;-100
422,9,319,181,78,9,1353,775,9,9,9.00,16,-,28.8007ns,-,-,-,-,30,248,27,100,Cyber,array=RAM,array=LOGIC,array=REG,array=LOGIC,array=REG,unroll_times=all,folding=0,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;100
1420,8,1154,178,235,8,3073,1672,8,8,8.00,23,0,28.8007ns,-,-,-,-,22,128,26,100,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=LOGIC,array=REG,unroll_times=all,folding=0,unroll_times=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;100
502,13,249,200,207,13,1528,748,14,14,14.00,33,-,28.8007ns,-,-,-,-,49,128,25,100,Cyber,array=REG,array=LOGIC,array=REG,array=LOGIC,array=RAM,unroll_times=all,folding=1,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;100
1185,10,874,181,281,10,2772,1422,10,10,10.00,20,0,28.8007ns,-,-,-,-,31,128,25,100,Cyber,array=REG,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;100
1344,6,1027,212,293,6,3030,1674,6,6,6.00,18,0,30.15ns,-,-,-,-,19,128,29,100,Cyber,array=REG,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=REG,folding=1,folding=0,folding=0,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=4;LOOP_5=folding=0;100
455,6,253,197,184,6,1533,764,6,6,6.00,12,0,30.15ns,-,-,-,-,24,128,25,100,Cyber,array=LOGIC,array=REG,array=LOGIC,array=LOGIC,array=REG,unroll_times=0,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
1464,7,985,200,435,7,3595,1699,8,8,8.00,37,-,28.8007ns,-,-,-,-,26,248,25,100,Cyber,array=REG,array=EXPAND+array_index=const,array=RAM,array=LOGIC,array=REG,folding=1,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
1464,7,456,242,964,7,4572,1496,7,7,7.00,37,-,29.6107ns,-,-,-,-,32,248,18,0,Cyber,array=RAM,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=0,folding=1,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=0;0
439,6,290,196,131,6,1417,776,6,6,6.00,12,0,28.8007ns,-,-,-,-,24,128,26,50,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=REG,folding=1,folding=0,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;50
1358,8,1025,198,304,8,3081,1605,8,8,8.00,21,0,28.8007ns,-,-,-,-,33,128,25,100,Cyber,array=REG,array=EXPAND+array_index=const,array=LOGIC,array=LOGIC,array=REG,unroll_times=0,folding=1,folding=0,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=0;LOOP_5=folding=0;100
1683,10,578,399,1074,10,5471,2072,10,10,10.00,21,0,27.4458ns,-,-,-,-,28,128,23,-50,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,unroll_times=0,folding=1,folding=0,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=folding=0;-50
449,8,294,201,133,8,1489,780,8,8,8.00,14,-,28.8007ns,-,-,-,-,40,248,26,100,Cyber,array=RAM,array=REG,array=LOGIC,array=LOGIC,array=REG,unroll_times=0,folding=0,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;100
3997,3,3055,272,918,2,7858,3664,3,3,3.00,22,0,29.36ns,-,-,-,-,13,0,23,100,Cyber,array=REG,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;100
671,10,165,311,473,10,2349,804,10,10,10.00,23,-,26.5416ns,-,-,-,-,53,376,11,-100,Cyber,array=RAM,array=LOGIC,array=REG,array=RAM,array=REG,folding=0,folding=0,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;-100
444,7,290,201,134,7,1486,739,7,7,7.00,13,-,28.8007ns,-,-,-,-,32,248,26,100,Cyber,array=RAM,array=LOGIC,array=REG,array=LOGIC,array=REG,folding=0,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
549,10,367,199,137,10,1598,883,11,11,11.00,35,-,28.8007ns,-,-,-,-,52,128,28,100,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=RAM,folding=1,folding=0,unroll_times=2,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=unroll_times=0;LOOP_5=folding=0;100
1588,17,554,624,961,17,5257,1796,18,18,18.00,56,-,30.4207ns,-,-,-,-,41,128,16,0,Cyber,array=LOGIC,array=REG,array=LOGIC,array=LOGIC,array=RAM,folding=1,folding=0,unroll_times=all,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=all;LOOP_4=unroll_times=4;LOOP_5=folding=0;0
1435,7,1111,197,294,7,3174,1640,7,7,7.00,23,0,28.8007ns,-,-,-,-,32,128,25,100,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=REG,array=LOGIC,array=REG,folding=0,folding=0,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;100
1517,6,1027,197,466,6,3722,1728,6,6,6.00,18,0,30.15ns,-,-,-,-,24,128,25,100,Cyber,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=LOGIC,array=REG,unroll_times=0,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;100
