AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,LOOP_1,LOOP_2,Attr
1363,2,209,421,1152,1,5847,1240,2,2,2.00,1,0,15.3816ns,-,-,-,-,3,0,9,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;0
1264,3,49,457,1210,2,5679,1024,3,3,3.00,3,0,9.3107ns,-,-,-,-,12,0,1,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;0
125,11,39,252,70,11,735,371,11,11,11.00,5,-,9.3ns,-,-,-,-,27,72,1,-100,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;-100
290,10,51,405,221,10,1748,603,10,10,10.00,8,0,13.81ns,-,-,-,-,10,0,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-100
437,10,303,248,103,10,1530,842,10,10,10.00,21,0,9.3ns,-,-,-,-,18,72,9,100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;100
617,3,39,478,571,2,2914,603,3,3,3.00,5,0,9.3107ns,-,-,-,-,19,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;-50
199,1,199,8,0,0,541,561,1,1,1.00,0,0,9.68ns,-,-,-,-,1,0,9,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,9.68ns,-,-,-,-,1,0,9,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;50
155,10,39,248,85,10,894,466,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,72,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;-50
1264,3,49,457,1210,2,5679,1024,3,3,3.00,3,0,9.3107ns,-,-,-,-,12,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;50
632,4,44,263,579,4,2699,602,4,4,4.00,5,0,8.8107ns,-,-,-,-,20,0,1,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;0
617,3,39,478,571,2,2914,603,3,3,3.00,5,0,9.3107ns,-,-,-,-,19,0,1,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;0
290,10,51,405,221,10,1748,603,10,10,10.00,8,0,13.81ns,-,-,-,-,10,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-100
308,4,44,263,237,4,1453,499,4,4,4.00,23,0,8.8107ns,-,-,-,-,20,0,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;-50
155,10,39,248,85,10,894,466,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,72,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-50
290,10,51,405,221,10,1748,603,10,10,10.00,8,0,13.81ns,-,-,-,-,10,0,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
1232,7,181,406,981,7,5354,1298,7,7,7.00,63,0,12.75ns,-,-,-,-,19,72,5,50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;50
103,3,39,262,59,2,637,336,3,3,3.00,3,0,8.6007ns,-,-,-,-,11,0,1,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;100
155,10,39,248,85,10,894,466,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,72,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
617,3,39,478,571,2,2914,603,3,3,3.00,5,0,9.3107ns,-,-,-,-,19,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;-50
179,10,39,232,109,10,1030,498,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
437,10,303,248,103,10,1530,842,10,10,10.00,21,0,9.3ns,-,-,-,-,18,72,9,100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;100
617,3,39,478,571,2,2914,603,3,3,3.00,5,0,9.3107ns,-,-,-,-,19,0,1,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;100
296,2,150,156,145,1,1145,757,2,2,2.00,0,0,12.18ns,-,-,-,-,2,0,5,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
155,10,39,248,85,10,894,466,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
720,2,205,446,513,1,3091,827,2,2,2.00,1,0,11.7407ns,-,-,-,-,10,0,9,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=5;100
339,3,39,334,277,2,1702,533,3,3,3.00,21,0,9.3107ns,-,-,-,-,19,144,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;-100
1266,3,47,457,1214,2,5688,994,3,3,3.00,3,0,9.9907ns,-,-,-,-,12,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;-50
179,10,39,232,109,10,1030,498,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=0;-50
103,3,39,262,59,2,637,336,3,3,3.00,3,0,8.6007ns,-,-,-,-,11,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;50
135,11,39,48,80,11,684,385,11,11,11.00,5,0,6.54ns,-,-,-,-,19,216,1,-50,Cyber,array=REG,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
479,4,44,263,408,4,2101,571,4,4,4.00,23,0,8.8107ns,-,-,-,-,20,0,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;-100
347,10,171,248,143,10,1446,684,10,10,10.00,23,0,12.75ns,-,-,-,-,18,72,5,50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;50
617,3,39,478,571,2,2914,603,3,3,3.00,5,0,9.3107ns,-,-,-,-,19,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;50
632,4,44,263,579,4,2699,602,4,4,4.00,5,0,8.8107ns,-,-,-,-,20,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;-100
1274,4,47,458,1220,4,5709,998,4,4,4.00,3,0,10.0261ns,-,-,-,-,14,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;-100
491,3,39,406,429,2,2342,581,3,3,3.00,21,0,9.3107ns,-,-,-,-,19,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;-100
101,2,39,262,58,1,637,364,2,2,2.00,3,0,9.3107ns,-,-,-,-,10,0,1,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;100
101,2,39,262,58,1,637,364,2,2,2.00,3,0,9.3107ns,-,-,-,-,10,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-100
374,7,47,290,274,7,2005,694,7,7,7.00,46,0,10.01ns,-,-,-,-,19,216,1,-100,Cyber,array=REG,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;-100
179,10,39,232,109,10,1030,498,10,10,10.00,21,0,9.3107ns,-,-,-,-,18,144,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=0;-100
993,8,47,320,901,8,4332,933,8,8,8.00,37,0,13.93ns,-,-,-,-,20,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=4;-100
151,5,39,126,65,5,666,418,6,6,6.00,42,-,8.6007ns,-,-,-,-,22,144,1,-50,Cyber,array=REG,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;-50
122,4,39,263,62,4,794,417,4,4,4.00,17,-,7.2501ns,-,-,-,-,28,216,1,-100,Cyber,array=RAM,array=REG,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=0;-100
156,11,39,55,84,11,738,405,12,12,12.00,22,-,6.5401ns,-,-,-,-,20,216,1,-50,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
240,8,71,291,141,8,1196,568,8,8,8.00,20,-,12.15ns,-,-,-,-,21,216,1,-100,Cyber,array=RAM,array=REG,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;-100
314,5,106,290,189,5,1452,691,5,5,5.00,14,0,10.5ns,-,-,-,-,15,216,2,-50,Cyber,array=REG,array=REG,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;-50
1264,3,49,457,1210,2,5679,1024,3,3,3.00,3,0,9.3107ns,-,-,-,-,12,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=0;50
891,15,87,546,740,15,4386,1139,15,15,15.00,49,-,12.41ns,-,-,-,-,19,144,1,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;-50
136,11,39,216,81,11,861,396,11,11,11.00,5,-,7.2501ns,-,-,-,-,27,216,1,50,Cyber,array=RAM,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
643,12,156,330,462,12,2937,1045,12,12,12.00,13,-,12.18ns,-,-,-,-,20,144,5,50,Cyber,array=EXPAND+array_index=const,array=RAM,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=5;50
366,8,49,51,270,8,1664,644,8,8,8.00,39,0,6.54ns,-,-,-,-,20,216,1,-50,Cyber,array=REG,array=REG,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=1;-50
275,7,83,358,170,7,1404,669,7,7,7.00,15,0,7.95ns,-,-,-,-,15,216,2,-50,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-50
505,5,172,123,305,5,1909,704,5,5,5.00,23,-,11.53ns,-,-,-,-,29,144,5,50,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;50
136,11,39,216,81,11,876,412,11,11,11.00,5,-,7.2501ns,-,-,-,-,27,216,1,-100,Cyber,array=RAM,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;-100
151,5,39,198,65,5,730,410,6,6,6.00,42,-,8.59ns,-,-,-,-,22,72,1,-50,Cyber,array=RAM,array=REG,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;-50
491,3,39,406,429,2,2342,581,3,3,3.00,21,0,9.3107ns,-,-,-,-,19,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;-100
489,7,83,430,382,7,2349,775,7,7,7.00,17,0,10.45ns,-,-,-,-,15,144,2,-50,Cyber,array=EXPAND+array_index=const,array=REG,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=all;-50
308,7,104,314,173,7,1444,657,7,7,7.00,24,0,16.3207ns,-,-,-,-,19,0,2,-50,Cyber,array=REG,array=REG,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=4;-50
156,11,39,55,84,11,738,405,12,12,12.00,22,-,6.5401ns,-,-,-,-,20,216,1,-100,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
353,15,133,239,199,15,1644,688,15,15,15.00,6,-,9.6501ns,-,-,-,-,20,216,3,50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;50
339,3,39,334,277,2,1702,533,3,3,3.00,21,0,9.3107ns,-,-,-,-,19,144,1,0,Cyber,array=EXPAND+array_index=const,array=REG,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=0;0
143,4,40,50,65,4,585,411,5,5,5.00,34,-,6.5401ns,-,-,-,-,21,216,1,-100,Cyber,array=RAM,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;-100
1040,7,49,406,923,7,4802,1080,7,7,7.00,61,0,9.3107ns,-,-,-,-,19,72,1,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;0
122,4,40,47,61,4,551,412,4,4,4.00,17,0,6.54ns,-,-,-,-,20,216,1,50,Cyber,array=REG,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;50
464,4,39,411,404,4,2252,543,4,4,4.00,17,-,9.3ns,-,-,-,-,28,72,1,0,Cyber,array=RAM,array=EXPAND+array_index=const,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=0;0
156,11,39,55,84,11,738,405,12,12,12.00,22,-,6.5401ns,-,-,-,-,20,216,1,-50,Cyber,array=RAM,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
339,12,83,383,219,12,1760,675,12,12,12.00,25,-,12.35ns,-,-,-,-,20,72,1,-50,Cyber,array=RAM,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
151,5,39,126,65,5,666,418,6,6,6.00,42,-,8.6007ns,-,-,-,-,22,144,1,0,Cyber,array=REG,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;0
122,4,39,263,62,4,794,417,4,4,4.00,17,-,7.2501ns,-,-,-,-,28,216,1,-100,Cyber,array=RAM,array=REG,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;-100
122,4,39,263,62,4,786,409,4,4,4.00,17,-,7.2501ns,-,-,-,-,28,216,1,0,Cyber,array=REG,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
122,4,39,263,62,4,779,401,4,4,4.00,17,-,7.2501ns,-,-,-,-,28,216,1,50,Cyber,array=RAM,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;50
324,4,156,257,145,4,1370,698,4,4,4.00,19,0,12.18ns,-,-,-,-,12,0,5,-50,Cyber,array=REG,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
136,11,39,216,81,11,861,396,11,11,11.00,5,-,7.2501ns,-,-,-,-,27,216,1,50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;50
389,8,49,58,283,8,1689,628,9,9,9.00,49,-,6.5401ns,-,-,-,-,21,216,1,100,Cyber,array=REG,array=RAM,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=folding=1;100
489,7,83,430,382,7,2349,775,7,7,7.00,17,0,10.45ns,-,-,-,-,15,144,2,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;-50
122,4,40,47,61,4,551,412,4,4,4.00,17,0,6.54ns,-,-,-,-,20,216,1,-100,Cyber,array=REG,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;-100
335,8,139,295,171,8,1515,722,8,8,8.00,17,-,9.6501ns,-,-,-,-,21,216,3,50,Cyber,array=RAM,array=REG,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;50
287,9,172,195,81,9,1065,634,9,9,9.00,25,-,11.7107ns,-,-,-,-,22,144,5,100,Cyber,array=REG,array=RAM,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;100
135,11,39,48,80,11,684,385,11,11,11.00,5,0,6.54ns,-,-,-,-,19,216,1,-100,Cyber,array=REG,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
156,11,39,51,84,11,717,384,12,12,12.00,22,-,6.5401ns,-,-,-,-,20,216,1,-50,Cyber,array=RAM,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
143,5,39,50,65,5,580,412,6,6,6.00,34,-,6.5401ns,-,-,-,-,22,216,1,0,Cyber,array=RAM,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;0
156,11,39,55,84,11,738,405,12,12,12.00,22,-,6.5401ns,-,-,-,-,20,216,1,100,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
563,16,59,485,449,16,2943,903,16,16,16.00,39,-,13.87ns,-,-,-,-,20,216,1,-100,Cyber,array=RAM,array=RAM,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-100
143,4,40,54,65,4,598,424,5,5,5.00,34,-,6.5401ns,-,-,-,-,21,216,1,-100,Cyber,array=REG,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;-100
