AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,LOOP_1,LOOP_2,Attr
183,10,40,216,127,10,880,451,10,10,10.00,6,0,7.77ns,-,-,-,-,18,216,1,100,Cyber,array=REG,array=REG,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=0;100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;0
420,12,84,455,300,12,1794,720,12,12,12.00,24,-,11.59ns,-,-,-,-,20,216,1,-50,Cyber,array=REG,array=RAM,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;-50
264,10,40,232,192,10,1030,498,10,10,10.00,22,0,10.21ns,-,-,-,-,18,144,1,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;0
869,12,112,304,681,12,2639,880,12,12,12.00,64,0,16.44ns,-,-,-,-,14,144,3,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;0
186,11,40,216,129,11,868,404,11,11,11.00,6,-,7.7701ns,-,-,-,-,27,216,1,50,Cyber,array=REG,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
183,10,40,216,127,10,880,451,10,10,10.00,6,0,7.77ns,-,-,-,-,18,216,1,0,Cyber,array=REG,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;0
179,5,40,263,110,5,737,379,5,5,5.00,24,0,9.54ns,-,-,-,-,21,0,1,50,Cyber,array=REG,array=REG,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;50
227,3,206,230,0,2,911,628,3,3,3.00,19,0,10.03ns,-,-,-,-,11,0,9,0,Cyber,array=REG,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
176,11,40,192,119,11,663,362,11,11,11.00,6,0,9.54ns,-,-,-,-,19,72,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
198,4,42,54,116,4,598,424,5,5,5.00,36,-,7.1001ns,-,-,-,-,21,216,1,-50,Cyber,array=REG,array=RAM,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=1;-50
183,10,40,216,127,10,880,451,10,10,10.00,6,0,7.77ns,-,-,-,-,18,216,1,0,Cyber,array=REG,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;0
523,10,304,248,187,10,1530,842,10,10,10.00,22,0,10.21ns,-,-,-,-,18,72,9,100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;50
584,3,40,334,517,2,1702,533,3,3,3.00,25,0,10.21ns,-,-,-,-,19,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;-50
473,10,172,232,267,10,1534,716,10,10,10.00,24,0,13.6ns,-,-,-,-,18,144,5,50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;50
329,7,84,358,221,7,1404,669,7,7,7.00,17,0,8.34ns,-,-,-,-,15,216,2,0,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;0
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
224,10,40,248,152,10,894,466,10,10,10.00,22,0,10.21ns,-,-,-,-,18,72,1,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;0
1263,8,49,134,1138,8,3133,842,9,9,9.00,68,-,9.188ns,-,-,-,-,21,144,1,-100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=folding=1;-100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=REG,array=RAM,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;0
176,11,40,192,119,11,663,362,11,11,11.00,6,0,9.54ns,-,-,-,-,19,72,1,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;0
386,10,51,405,317,10,1748,603,10,10,10.00,8,0,13.0325ns,-,-,-,-,10,0,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-100
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;-100
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;50
176,4,40,263,113,4,786,409,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,50,Cyber,array=REG,array=RAM,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;50
176,4,40,263,113,4,786,409,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,100,Cyber,array=REG,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;100
172,3,40,262,111,2,795,454,3,3,3.00,19,0,7.77ns,-,-,-,-,19,216,1,0,Cyber,array=REG,array=REG,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
881,12,78,251,724,12,2804,895,12,12,12.00,67,0,18.976ns,-,-,-,-,14,72,3,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;-50
1128,3,40,478,1081,2,2914,603,3,3,3.00,5,0,10.21ns,-,-,-,-,19,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;-100
185,11,40,48,128,11,684,385,11,11,11.00,6,0,7.1ns,-,-,-,-,19,216,1,0,Cyber,array=REG,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;0
296,2,150,156,145,1,1145,757,2,2,2.00,0,0,12.61ns,-,-,-,-,2,0,5,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
1133,5,40,263,1082,5,2667,563,5,5,5.00,6,0,9.54ns,-,-,-,-,21,0,1,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=1;0
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;0
386,10,51,405,317,10,1748,603,10,10,10.00,8,0,13.0325ns,-,-,-,-,10,0,1,-100,Cyber,array=REG,array=REG,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-100
755,12,58,529,659,12,2664,793,12,12,12.00,26,0,13.63ns,-,-,-,-,20,144,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-100
329,7,84,358,221,7,1404,669,7,7,7.00,17,0,8.34ns,-,-,-,-,15,216,2,0,Cyber,array=REG,array=REG,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=all;0
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
155,3,40,262,110,2,637,336,3,3,3.00,3,0,9.54ns,-,-,-,-,11,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;-100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=REG,array=RAM,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;0
964,12,112,320,761,12,2907,920,12,12,12.00,79,0,18.445ns,-,-,-,-,14,72,3,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;0
551,3,206,230,324,2,1595,709,3,3,3.00,19,0,10.03ns,-,-,-,-,11,0,9,0,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=REG,array=REG,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;0
1947,7,55,406,1818,7,4802,1076,7,7,7.00,67,0,10.21ns,-,-,-,-,19,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=0;-100
176,11,40,192,119,11,663,362,11,11,11.00,6,0,9.54ns,-,-,-,-,19,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=1;-100
615,7,53,290,504,7,1996,727,7,7,7.00,51,0,7.77ns,-,-,-,-,19,216,1,100,Cyber,array=REG,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;100
186,11,40,216,129,11,868,404,11,11,11.00,6,-,7.7701ns,-,-,-,-,27,216,1,100,Cyber,array=REG,array=RAM,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;100
379,7,142,314,206,7,1328,624,7,7,7.00,24,0,14.9ns,-,-,-,-,19,0,4,50,Cyber,array=REG,array=REG,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=4;50
428,12,84,455,308,12,1826,736,12,12,12.00,24,-,12.55ns,-,-,-,-,20,216,1,-50,Cyber,array=RAM,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-50
946,3,178,375,732,2,2694,968,3,3,3.00,34,0,17.262ns,-,-,-,-,5,0,4,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;0
224,10,40,248,152,10,894,466,10,10,10.00,22,0,10.21ns,-,-,-,-,18,72,1,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;0
386,10,51,405,317,10,1748,603,10,10,10.00,8,0,13.0325ns,-,-,-,-,10,0,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;0
1041,7,206,375,812,7,2851,932,7,7,7.00,16,0,10.03ns,-,-,-,-,15,72,9,100,Cyber,array=REG,array=EXPAND+array_index=const,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=5;100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;0
615,7,53,290,504,7,1996,727,7,7,7.00,51,0,7.77ns,-,-,-,-,19,216,1,100,Cyber,array=REG,array=REG,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=0;100
869,12,112,304,681,12,2639,880,12,12,12.00,64,0,16.44ns,-,-,-,-,14,144,3,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;0
1180,2,206,446,972,1,3091,827,2,2,2.00,1,0,12.47ns,-,-,-,-,10,0,9,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=all;0
875,3,206,230,648,2,2243,781,3,3,3.00,19,0,10.03ns,-,-,-,-,11,0,9,0,Cyber,array=REG,array=EXPAND+array_index=const,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
1015,7,84,502,905,7,3069,823,7,7,7.00,19,0,10.705ns,-,-,-,-,15,72,2,0,Cyber,array=REG,array=EXPAND+array_index=const,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=all;0
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;0
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
628,7,157,257,446,7,2112,963,7,7,7.00,18,0,12.61ns,-,-,-,-,15,216,6,50,Cyber,array=REG,array=REG,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=all;50
386,10,51,405,317,10,1748,603,10,10,10.00,8,0,13.0325ns,-,-,-,-,10,0,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-100
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;50
808,10,139,401,606,10,2693,953,10,10,10.00,53,0,13.42ns,-,-,-,-,14,216,2,0,Cyber,array=REG,array=REG,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;0
186,11,40,216,129,11,876,412,11,11,11.00,6,-,7.7701ns,-,-,-,-,27,216,1,50,Cyber,array=RAM,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;50
1191,5,119,407,1007,5,3327,935,5,5,5.00,60,0,16.44ns,-,-,-,-,15,144,3,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;0
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;50
432,11,172,192,238,11,1287,599,11,11,11.00,11,0,12.715ns,-,-,-,-,19,72,5,50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;50
413,12,58,457,317,12,1912,656,12,12,12.00,26,0,13.0325ns,-,-,-,-,20,0,1,-100,Cyber,array=REG,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;-100
329,7,84,358,221,7,1404,669,7,7,7.00,17,0,8.34ns,-,-,-,-,15,216,2,0,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;0
264,10,40,232,192,10,1030,498,10,10,10.00,22,0,10.21ns,-,-,-,-,18,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=0;-50
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;0
842,7,157,329,660,7,2602,957,7,7,7.00,18,0,12.61ns,-,-,-,-,15,144,6,50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;50
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;50
264,10,40,232,192,10,1030,498,10,10,10.00,22,0,10.21ns,-,-,-,-,18,144,1,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=0;0
473,10,172,232,267,10,1534,716,10,10,10.00,24,0,13.6ns,-,-,-,-,18,144,5,50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;50
296,2,150,156,145,1,1145,757,2,2,2.00,0,0,12.61ns,-,-,-,-,2,0,5,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
842,7,157,329,660,7,2602,957,7,7,7.00,18,0,12.61ns,-,-,-,-,15,144,6,50,Cyber,array=EXPAND+array_index=const,array=REG,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=5;50
358,12,102,239,232,12,1430,649,12,12,12.00,12,0,9.29ns,-,-,-,-,14,216,2,0,Cyber,array=REG,array=REG,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;0
398,12,157,226,206,12,1466,739,12,12,12.00,23,-,12.61ns,-,-,-,-,20,144,5,50,Cyber,array=REG,array=RAM,folding=1,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=5;50
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;50
628,7,157,257,446,7,2112,963,7,7,7.00,18,0,12.61ns,-,-,-,-,15,216,6,50,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;50
296,2,150,156,145,1,1145,757,2,2,2.00,0,0,12.61ns,-,-,-,-,2,0,5,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
