AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,LOOP_1,LOOP_2,Attr
1840,4,1213,294,290,0,3243,1677,5,5,5.00,43,-,3.2968ns,-,-,-,-,21,-,-,-50,Cyber,array=RAM,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;-50
2373,4,1213,750,362,0,3894,1973,5,5,5.00,48,-,3.634ns,-,-,-,-,21,-,-,-50,Cyber,array=REG,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;-50
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,-100,Cyber,array=RAM,array=RAM,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;-100
3726,4,1207,1908,580,0,5652,2735,4,4,4.00,31,-,3.694ns,-,-,-,-,28,-,-,0,Cyber,array=REG,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
3726,4,1207,1908,580,0,5652,2735,4,4,4.00,31,-,3.694ns,-,-,-,-,28,-,-,-50,Cyber,array=REG,array=RAM,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;-50
2373,4,1213,750,362,0,3894,1973,5,5,5.00,48,-,3.634ns,-,-,-,-,21,-,-,50,Cyber,array=REG,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;50
2877,4,1213,1182,434,0,4534,2253,5,5,5.00,48,-,3.6767ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;-100
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,-100,Cyber,array=RAM,array=RAM,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=0;-100
4319,13,1327,2046,888,0,7411,3385,13,13,13.00,58,-,3.9802ns,-,-,-,-,21,-,-,-100,Cyber,array=REG,array=RAM,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=all;-100
4230,4,1207,2340,652,0,6292,3015,4,4,4.00,31,-,3.7367ns,-,-,-,-,28,-,-,50,Cyber,array=RAM,array=REG,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;50
2883,12,1494,702,642,0,5660,2663,12,12,12.00,45,-,3.6991ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
1844,5,1207,300,293,0,3254,1685,6,6,6.00,44,-,3.2968ns,-,-,-,-,22,-,-,-100,Cyber,array=RAM,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;-100
3831,13,1327,1614,837,0,6823,3119,13,13,13.00,53,-,3.7741ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=RAM,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=all;-100
4014,12,1494,1614,859,0,7307,3354,12,12,12.00,47,-,3.6991ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,array=RAM,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=all;0
1844,5,1207,300,293,0,3254,1685,6,6,6.00,44,-,3.2968ns,-,-,-,-,22,-,-,0,Cyber,array=RAM,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;0
2377,5,1207,756,365,0,3905,1981,6,6,6.00,49,-,3.634ns,-,-,-,-,22,-,-,0,Cyber,array=REG,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;0
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;-50
1789,11,1207,306,237,0,3194,1638,12,12,12.00,39,-,3.2968ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
2877,4,1213,1182,434,0,4534,2253,5,5,5.00,48,-,3.6767ns,-,-,-,-,21,-,-,-50,Cyber,array=RAM,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;-50
3295,4,1213,1572,483,0,5023,2469,4,4,4.00,27,0,3.6767ns,-,-,-,-,20,-,-,0,Cyber,array=REG,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;0
2881,5,1207,1188,437,0,4545,2261,6,6,6.00,49,-,3.6767ns,-,-,-,-,22,-,-,0,Cyber,array=RAM,array=REG,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;0
1844,5,1207,300,293,0,3254,1685,6,6,6.00,44,-,3.2968ns,-,-,-,-,22,-,-,-50,Cyber,array=RAM,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;-50
2814,11,1207,1176,406,0,4533,2206,11,11,11.00,25,-,3.3568ns,-,-,-,-,27,-,-,-100,Cyber,array=RAM,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;-100
4078,15,1214,1152,1575,0,8506,3430,15,15,15.00,137,-,4.2559ns,-,-,-,-,20,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;50
4014,12,1494,1614,859,0,7307,3354,12,12,12.00,47,-,3.6991ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=RAM,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=all;-50
2877,4,1213,1182,434,0,4534,2253,5,5,5.00,48,-,3.6767ns,-,-,-,-,21,-,-,0,Cyber,array=RAM,array=REG,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;0
2814,11,1207,1176,406,0,4533,2206,11,11,11.00,25,-,3.3568ns,-,-,-,-,27,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;0
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,50,Cyber,array=RAM,array=RAM,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=0;50
2377,5,1207,756,365,0,3905,1981,6,6,6.00,49,-,3.634ns,-,-,-,-,22,-,-,-50,Cyber,array=REG,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;-50
2851,11,1207,1194,411,0,4530,2253,12,12,12.00,39,-,3.6767ns,-,-,-,-,20,-,-,-100,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
1789,11,1207,306,237,0,3194,1638,12,12,12.00,39,-,3.2968ns,-,-,-,-,20,-,-,100,Cyber,array=RAM,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;100
2851,11,1207,1194,411,0,4530,2253,12,12,12.00,39,-,3.6767ns,-,-,-,-,20,-,-,-100,Cyber,array=RAM,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-100
3560,8,1383,1530,608,0,5883,2819,8,8,8.00,39,-,3.7901ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=RAM,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;-100
2851,11,1207,1194,411,0,4530,2253,12,12,12.00,39,-,3.6767ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-100
4014,12,1494,1614,859,0,7307,3354,12,12,12.00,47,-,3.6991ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=all;-50
3560,8,1383,1530,608,0,5883,2819,8,8,8.00,39,-,3.7901ns,-,-,-,-,21,-,-,0,Cyber,array=RAM,array=RAM,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;0
3041,4,1213,750,1028,0,5817,2547,5,5,5.00,50,-,3.634ns,-,-,-,-,21,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;0
1840,4,1213,294,290,0,3243,1677,5,5,5.00,43,-,3.2968ns,-,-,-,-,21,-,-,50,Cyber,array=RAM,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;50
2332,11,1207,762,324,0,3863,1952,12,12,12.00,39,-,3.634ns,-,-,-,-,20,-,-,0,Cyber,array=REG,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
2851,11,1207,1194,411,0,4530,2253,12,12,12.00,39,-,3.6767ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
3130,15,1368,1224,500,0,5362,2560,15,15,15.00,38,-,3.7901ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;0
3502,15,1368,1512,582,0,5888,2798,15,15,15.00,40,-,4.48ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,array=REG,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;0
2851,11,1207,1194,411,0,4530,2253,12,12,12.00,39,-,3.6767ns,-,-,-,-,20,-,-,100,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,50,Cyber,array=RAM,array=RAM,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;50
2830,5,1213,1146,439,0,4503,2242,5,5,5.00,32,-,3.6967ns,-,-,-,-,29,-,-,100,Cyber,array=RAM,array=REG,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;100
1789,11,1207,306,237,0,3194,1638,12,12,12.00,39,-,3.2968ns,-,-,-,-,20,-,-,50,Cyber,array=RAM,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;0
1789,11,1207,306,237,0,3194,1638,12,12,12.00,39,-,3.2968ns,-,-,-,-,20,-,-,100,Cyber,array=RAM,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
3560,8,1383,1530,608,0,5883,2819,8,8,8.00,39,-,3.7901ns,-,-,-,-,21,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;-50
2851,11,1207,1194,411,0,4530,2253,12,12,12.00,39,-,3.6767ns,-,-,-,-,20,-,-,100,Cyber,array=RAM,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;100
3130,15,1368,1224,500,0,5362,2560,15,15,15.00,38,-,3.7901ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;-50
2964,11,1207,1296,437,0,4708,2301,11,11,11.00,24,-,3.694ns,-,-,-,-,27,-,-,50,Cyber,array=REG,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
1789,11,1207,306,237,0,3194,1638,12,12,12.00,39,-,3.2968ns,-,-,-,-,20,-,-,-100,Cyber,array=RAM,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
3726,4,1207,1908,580,0,5652,2735,4,4,4.00,31,-,3.694ns,-,-,-,-,28,-,-,100,Cyber,array=REG,array=RAM,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;100
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,100,Cyber,array=RAM,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;100
2877,4,1213,1182,434,0,4534,2253,5,5,5.00,48,-,3.6767ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;-100
2332,11,1207,762,324,0,3863,1952,12,12,12.00,39,-,3.634ns,-,-,-,-,20,-,-,-100,Cyber,array=REG,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
2741,11,1207,1032,462,0,4538,2154,11,11,11.00,40,-,3.694ns,-,-,-,-,27,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-50
3130,15,1368,1224,500,0,5362,2560,15,15,15.00,38,-,3.7901ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
1789,11,1207,306,237,0,3194,1638,12,12,12.00,39,-,3.2968ns,-,-,-,-,20,-,-,-50,Cyber,array=RAM,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
3130,15,1368,1224,500,0,5362,2560,15,15,15.00,38,-,3.7901ns,-,-,-,-,20,-,-,-100,Cyber,array=RAM,array=RAM,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,50,Cyber,array=RAM,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;50
1817,5,1213,282,295,0,3228,1675,5,5,5.00,27,-,3.3168ns,-,-,-,-,29,-,-,50,Cyber,array=RAM,array=RAM,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;50
2814,11,1207,1176,406,0,4533,2206,11,11,11.00,25,-,3.3568ns,-,-,-,-,27,-,-,50,Cyber,array=RAM,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
14208,5,10743,1578,1858,0,23899,10956,5,5,5.00,29,0,3.6767ns,-,-,-,-,21,-,-,100,Cyber,array=REG,array=EXPAND+array_index=const,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=1;100
2332,11,1207,762,324,0,3863,1952,12,12,12.00,39,-,3.634ns,-,-,-,-,20,-,-,50,Cyber,array=REG,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;50
6009,3,1207,2772,2003,0,10569,4381,3,3,3.00,27,0,3.7367ns,-,-,-,-,19,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=0;0
3560,8,1383,1530,608,0,5883,2819,8,8,8.00,39,-,3.7901ns,-,-,-,-,21,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;0
3116,11,1207,1416,468,0,4901,2381,11,11,11.00,25,-,3.7367ns,-,-,-,-,27,-,-,50,Cyber,array=RAM,array=REG,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
12348,3,6013,2772,3540,0,22589,9430,3,3,3.00,23,0,6.7849ns,-,-,-,-,12,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;50
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
3276,9,1383,1314,532,0,5487,2689,9,9,9.00,47,-,4.39ns,-,-,-,-,22,-,-,-100,Cyber,array=RAM,array=REG,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=4;-100
5528,8,1229,1620,2619,15,11829,4630,8,8,8.00,45,0,3.6767ns,-,-,-,-,20,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=1;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;0
8402,6,4762,2778,828,0,12821,6096,6,6,6.00,34,0,5.115ns,-,-,-,-,18,-,-,50,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;50
13081,3,10148,1380,1531,0,21549,9874,3,3,3.00,22,0,4.874ns,-,-,-,-,11,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
23029,15,20566,1152,1190,0,38327,18359,15,15,15.00,121,-,4.2367ns,-,-,-,-,20,-,-,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;100
13287,3,10148,2676,442,0,19756,9630,3,3,3.00,21,0,4.874ns,-,-,-,-,11,-,-,50,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;50
1817,5,1213,282,295,0,3228,1675,5,5,5.00,27,-,3.3168ns,-,-,-,-,29,-,-,0,Cyber,array=RAM,array=RAM,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;0
5227,4,1216,1572,2430,0,10460,4071,4,4,4.00,9,0,3.6967ns,-,-,-,-,20,-,-,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=0;100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-100
4083,8,1383,1962,692,0,6580,3129,8,8,8.00,46,-,4.4373ns,-,-,-,-,21,-,-,0,Cyber,array=REG,array=RAM,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;0
38224,3,33317,2772,2101,0,60079,28309,3,3,3.00,34,0,6.7849ns,-,-,-,-,12,-,-,100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;100
6657,3,1207,2772,2669,0,12391,4907,3,3,3.00,9,0,3.7367ns,-,-,-,-,19,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=0;50
