AREA,Latency,FU,REG,MUX,DEC,Pin_Pair,Net,MISC,CP_delay,BlockMemoryBit,DSP,Fu_ratio,attributes
3993,17,1434,942,1462,57,8741,3600,98,5.9416,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
1724,4,743,672,265,19,2962,1338,25,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1888,8,633,678,471,57,3620,1574,49,3.43,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1532,5,739,600,174,6,2499,1147,13,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1044,4,673,216,147,0,2122,986,8,2.2901,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
2768,13,804,756,1136,0,6106,2589,72,4.5753,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
1650,5,565,732,326,9,3009,1387,18,2.36,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1723,9,741,660,307,0,2921,1340,15,2.684,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
974,1,736,192,44,0,1593,755,2,2.614,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
3541,17,1746,960,756,19,6801,2983,60,5.7825,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=0
1611,5,739,600,265,0,2695,1213,7,2.684,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1563,5,657,618,277,0,2712,1223,11,4.0173,-,-,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1678,4,739,642,293,0,2816,1269,4,3.0586,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1541,10,458,642,415,0,2852,1245,26,4.2375,-,-,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
4276,4,3201,738,303,0,7507,3592,34,6.0285,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
1740,5,658,762,290,9,2995,1367,21,3.77,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
5428,7,4124,792,463,0,9521,4536,49,6.4858,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
1132,10,356,450,273,0,2225,1000,53,2.37,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1740,5,658,762,290,9,2995,1367,21,3.77,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=RAM;ARRAY_4~array=RAM;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
2432,24,1054,588,621,0,5204,2205,169,5.5903,-,-,-50,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
4451,15,2613,1044,596,0,8205,3719,198,5.929,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
1116,17,360,432,275,0,2244,995,49,2.37,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
3206,8,809,1056,1222,19,6826,2891,100,4.6663,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=1
4418,9,2430,1002,929,0,8321,3815,57,7.6748,-,-,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
10963,14,9086,810,1015,0,18769,7954,52,10.767,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
1697,11,631,684,329,19,3159,1415,34,3.43,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
6140,16,4287,846,885,0,11189,4794,122,8.8013,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
5257,8,3395,942,861,0,9638,4374,59,5.877,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
7199,26,4928,966,1234,0,13190,5493,71,11.577,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~folding=0
1774,6,661,702,366,0,3203,1466,45,3.86,-,-,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
4511,16,2495,954,978,0,8465,3777,84,5.256,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
1692,9,741,660,254,19,2880,1298,18,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1473,5,623,612,219,6,2664,1231,13,2.7,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
5651,13,3168,966,1442,0,11186,4899,75,6.3063,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
3351,10,2377,522,342,0,6366,3043,110,5.092,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
4726,7,3160,936,575,6,8591,4010,49,6.3785,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
4271,12,2431,1008,742,19,8198,3694,71,5.192,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
974,1,736,192,44,0,1593,755,2,2.614,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
15458,9,13391,1104,816,57,25323,10891,90,9.8671,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=RAM;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
3446,19,1114,972,1261,9,7499,3106,90,8.2116,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
955,8,346,390,199,0,1908,876,20,2.67,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
2920,33,1196,600,1034,0,6467,2626,90,5.4825,-,-,-50,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
1650,3,721,642,284,0,2864,1333,3,2.5512,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1650,5,565,732,326,9,3009,1387,18,2.36,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
2775,11,1685,750,296,0,4715,2279,44,5.3383,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
1532,5,739,600,174,6,2499,1147,13,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
2835,13,1176,756,857,0,5612,2439,46,5.1825,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=0
3216,16,1319,948,859,9,6341,2795,81,5.3383,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
974,1,736,192,44,0,1593,755,2,2.614,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
3453,23,1121,978,1249,9,7556,3203,96,7.9769,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=0
1650,3,721,642,284,0,2864,1333,3,2.5512,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
3170,23,1690,954,429,19,5621,2622,78,5.5543,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~folding=1
1382,5,739,504,126,0,2250,1053,13,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1175,11,546,354,238,0,2370,1076,37,3.965,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1216,2,654,456,100,0,1966,936,6,3.732,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1396,5,591,570,218,3,2433,1099,14,3.202,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1216,2,654,456,100,0,1966,936,6,3.732,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1650,3,721,642,284,0,2864,1333,3,2.5512,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1650,3,721,642,284,0,2864,1333,3,2.5512,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1888,8,633,678,471,57,3620,1574,49,3.43,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1636,4,624,708,280,9,2978,1373,15,2.66,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1948,4,743,672,504,0,3516,1536,29,2.684,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1799,8,743,654,390,0,3146,1425,12,2.684,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
3698,14,1430,942,1219,38,7949,3327,69,5.7023,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
1650,5,565,732,326,9,3009,1387,18,2.36,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
5672,13,3430,942,1248,0,10910,4917,52,6.3489,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
3700,17,1688,954,970,0,7097,3095,88,5.256,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
1740,5,658,762,290,9,2995,1367,21,3.77,-,-,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
6692,18,4240,978,1390,0,12688,5741,84,6.6242,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
14689,9,12658,1116,833,0,23870,10326,82,8.611,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
1205,4,640,426,126,0,2091,989,13,3.37,-,-,-50,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
3904,10,2550,672,569,0,7367,3415,113,5.917,-,-,-50,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
3551,13,2283,606,587,0,6788,3117,75,7.8059,-,-,0,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
4553,7,2758,942,796,0,8365,3873,57,5.8397,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
4511,10,2589,948,916,0,8526,3773,58,6.4974,-,-,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
1764,7,661,666,423,0,3198,1440,14,4.2246,-,-,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
4701,7,2868,942,836,0,8606,3971,55,5.2447,-,-,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
1714,11,741,660,264,19,2973,1343,30,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1659,4,740,648,246,9,2812,1278,16,2.684,-,-,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
